tid,attribute,correct_val
4614,name,vishwani konrad
4614,surname,dingle
4614,birthyear,1983
4614,birthplace,casper
4614,position,defender
4614,team,club atletico velez sarsfield
4614,city,athens
4614,stadium,stadio artemio franchi
4614,season,2014
4614,manager,srikanth chimia
4615,name,andres yahya
4615,surname,wolin
4615,birthyear,1980
4615,birthplace,istanbul
4615,position,defender
4615,team,clube de regatas do flamengo
4615,city,rio de janeiro
4615,stadium,stadio olimpico
4615,season,2011
4615,manager,xiaolei ronchette
4616,name,toshiro ryouichi
4616,surname,nekvinda
4616,birthyear,1976
4616,birthplace,great
4616,position,midfield
4616,team,fc midtjylland
4616,city,houston
4616,stadium,stade louis ii
4616,season,2011
4616,manager,mattan edelhoff
4617,name,yasubumi friedemann
4617,surname,nobauer
4617,birthyear,1984
4617,birthplace,louisville
4617,position,midfield
4617,team,juventus
4617,city,salvador
4617,stadium,bmo field
4617,season,2010
4617,manager,masum kasprzak
4618,name,pitro melek
4618,surname,poulin
4618,birthyear,1975
4618,birthplace,buffalo
4618,position,midfield
4618,team,p.a.o.k fc
4618,city,brasilia
4618,stadium,king power stadium
4618,season,2012
4618,manager,xiaomin saoudi
4619,name,farzan jakob
4619,surname,onaga
4619,birthyear,1988
4619,birthplace,huntington
4619,position,midfield
4619,team,juventus
4619,city,salvador
4619,stadium,bmo field
4619,season,2015
4619,manager,sigenobu bodagala
4620,name,gina kenta
4620,surname,besancenot
4620,birthyear,1976
4620,birthplace,mobile
4620,position,forward
4620,team,lille osc
4620,city,munich
4620,stadium,allianz arena olympic stadium munich
4620,season,2010
4620,manager,robert lally
4621,name,jeroen yiyun
4621,surname,henriksson
4621,birthyear,1981
4621,birthplace,tri
4621,position,midfield
4621,team,juventus
4621,city,salvador
4621,stadium,bmo field
4621,season,2010
4621,manager,masum kasprzak
4622,name,joe myung
4622,surname,coppola
4622,birthyear,1975
4622,birthplace,ciudad
4622,position,midfield
4622,team,forest green rovers f.c.
4622,city,solna
4622,stadium,allianz arena olympic stadium munich
4622,season,2014
4622,manager,bon kruiskamp
4623,name,nasreddine dongseung
4623,surname,zallocco
4623,birthyear,1995
4623,birthplace,leon
4623,position,midfield
4623,team,valencia cf
4623,city,stuttgart
4623,stadium,camp nou
4623,season,2011
4623,manager,veit luks
4624,name,sarangan sreerama
4624,surname,borgelt
4624,birthyear,1994
4624,birthplace,baltimore
4624,position,midfield
4624,team,valencia cf
4624,city,montevideo
4624,stadium,constant vanden stock stadium
4624,season,2011
4624,manager,veit luks
4625,name,djimitri gabriela
4625,surname,miike
4625,birthyear,1990
4625,birthplace,nashville
4625,position,defender
4625,team,acf fiorentina
4625,city,hamburg
4625,stadium,king power stadium
4625,season,2013
4625,manager,suranjan sakurai
4626,name,jianlin guanghui
4626,surname,rudstrom
4626,birthyear,1979
4626,birthplace,des
4626,position,defender
4626,team,s.c. braga
4626,city,gelsenkirchen
4626,stadium,sporting park
4626,season,2011
4626,manager,anupam oxenboll
4627,name,yoonjoon eila
4627,surname,yannakoudakis
4627,birthyear,1996
4627,birthplace,shannon
4627,position,midfield
4627,team,new york red bulls
4627,city,solna
4627,stadium,allianz arena olympic stadium munich
4627,season,2011
4627,manager,atsuyuki jayaprakash
4628,name,ernest chiemi
4628,surname,broch
4628,birthyear,1989
4628,birthplace,birmingham
4628,position,midfield
4628,team,fc kaiserslautern
4628,city,munich
4628,stadium,stadio olimpico
4628,season,2012
4628,manager,atsufumi comparetto
4629,name,oryal tohru
4629,surname,mikelsons
4629,birthyear,1997
4629,birthplace,zihuatenejo
4629,position,forward
4629,team,boavista f.c.
4629,city,naples
4629,stadium,veltins-arena
4629,season,2015
4629,manager,duckyoung padhye
4630,name,murat luc
4630,surname,kusakabe
4630,birthyear,1993
4630,birthplace,cody
4630,position,midfield
4630,team,forest green rovers f.c.
4630,city,solna
4630,stadium,allianz arena olympic stadium munich
4630,season,2012
4630,manager,srikanth chimia
4631,name,graham kukhamay
4631,surname,mccain
4631,birthyear,1989
4631,birthplace,barcelona
4631,position,midfield
4631,team,seattle sounders
4631,city,dortmund
4631,stadium,stadio san paolo
4631,season,2013
4631,manager,nabih rios
4632,name,yerucham yunming
4632,surname,berrebi
4632,birthyear,1990
4632,birthplace,dallas
4632,position,defender
4632,team,wolverhampton wanderers football club
4632,city,glasgow
4632,stadium,emirates stadium
4632,season,2012
4632,manager,zhouhui rubio
4633,name,tayloe erven
4633,surname,gewali
4633,birthyear,1980
4633,birthplace,dakar
4633,position,defender
4633,team,seattle sounders
4633,city,dortmund
4633,stadium,stadio san paolo
4633,season,2013
4633,manager,nabih rios
4634,name,yooichi hemant
4634,surname,valette
4634,birthyear,1976
4634,birthplace,amarillo
4634,position,goalkeeper
4634,team,boavista f.c.
4634,city,naples
4634,stadium,veltins-arena
4634,season,2014
4634,manager,piera faustini
4635,name,errol cetin
4635,surname,fabrizio
4635,birthyear,1978
4635,birthplace,shreveport
4635,position,goalkeeper
4635,team,lille osc
4635,city,munich
4635,stadium,allianz arena olympic stadium munich
4635,season,2010
4635,manager,robert lally
4636,name,brad zhaofang
4636,surname,dighe
4636,birthyear,1977
4636,birthplace,frankfurt
4636,position,defender
4636,team,a.c. perugia calcio
4636,city,solna
4636,stadium,donbass arena
4636,season,2013
4636,manager,atsufumi comparetto
4637,name,guilang prasant
4637,surname,clasen
4637,birthyear,1982
4637,birthplace,fairbanks
4637,position,forward
4637,team,new york red bulls
4637,city,brasilia
4637,stadium,san siro stadium
4637,season,2011
4637,manager,atsuyuki jayaprakash
4638,name,anke ute
4638,surname,weener
4638,birthyear,1995
4638,birthplace,kiev
4638,position,defender
4638,team,west ham united f.c.
4638,city,solna
4638,stadium,balaidos
4638,season,2013
4638,manager,aiqun levergood
4639,name,ramakant elgin
4639,surname,schachter
4639,birthyear,1990
4639,birthplace,sun
4639,position,midfield
4639,team,seattle sounders
4639,city,dortmund
4639,stadium,stadio san paolo
4639,season,2013
4639,manager,nabih rios
4640,name,woei dongmo
4640,surname,ogawa
4640,birthyear,1988
4640,birthplace,aguascalientes
4640,position,defender
4640,team,boavista f.c.
4640,city,naples
4640,stadium,veltins-arena
4640,season,2014
4640,manager,piera faustini
4641,name,elie mart
4641,surname,otillio
4641,birthyear,1982
4641,birthplace,zihuatenejo
4641,position,defender
4641,team,fc bayern munich
4641,city,seattle
4641,stadium,san siro stadium
4641,season,2015
4641,manager,atsufumi comparetto
4642,name,mejar congxiao
4642,surname,farrag
4642,birthyear,1994
4642,birthplace,sao
4642,position,midfield
4642,team,fc anzhi makhachkala
4642,city,hamburg
4642,stadium,king power stadium
4642,season,2013
4642,manager,robert lally
4643,name,noe aurelie
4643,surname,konikowska
4643,birthyear,1976
4643,birthplace,jacksonville
4643,position,defender
4643,team,new york red bulls
4643,city,solna
4643,stadium,allianz arena olympic stadium munich
4643,season,2011
4643,manager,atsuyuki jayaprakash
4644,name,kazumiti pin
4644,surname,ziavras
4644,birthyear,1980
4644,birthplace,orange
4644,position,defender
4644,team,new york red bulls
4644,city,brasilia
4644,stadium,san siro stadium
4644,season,2011
4644,manager,atsuyuki jayaprakash
4645,name,hongbing kevin
4645,surname,nozaka
4645,birthyear,1977
4645,birthplace,berlin
4645,position,defender
4645,team,s.c. braga
4645,city,gelsenkirchen
4645,stadium,sporting park
4645,season,2013
4645,manager,shyamala gibbs
4646,name,hichum ashok
4646,surname,leifker
4646,birthyear,1984
4646,birthplace,monroe
4646,position,goalkeeper
4646,team,vfl wolfsburg
4646,city,berlin
4646,stadium,westfalenstadion
4646,season,2011
4646,manager,atsufumi comparetto
4647,name,peteris yusuf
4647,surname,maxson
4647,birthyear,1989
4647,birthplace,tokyo
4647,position,midfield
4647,team,borussia monchengladbach
4647,city,hamburg
4647,stadium,estadio da luz
4647,season,2012
4647,manager,jeremy cantu
4648,name,surapol yechezkel
4648,surname,noltemeier
4648,birthyear,1984
4648,birthplace,reno
4648,position,midfield
4648,team,royal antwerp f.c.
4648,city,london
4648,stadium,santiago bernabeu stadium
4648,season,2011
4648,manager,rashi papadourakis
4649,name,yadran mechthild
4649,surname,rayne
4649,birthyear,1983
4649,birthplace,south
4649,position,forward
4649,team,fc anzhi makhachkala
4649,city,tokyo
4649,stadium,bmo field
4649,season,2013
4649,manager,robert lally
4650,name,jianlin guanghui
4650,surname,rudstrom
4650,birthyear,1979
4650,birthplace,des
4650,position,forward
4650,team,a.c. perugia calcio
4650,city,solna
4650,stadium,donbass arena
4650,season,2014
4650,manager,nabih rios
4651,name,wendie benson
4651,surname,brunk
4651,birthyear,1996
4651,birthplace,ouagadougou
4651,position,defender
4651,team,aalborg boldspilklub
4651,city,london
4651,stadium,anfield
4651,season,2014
4651,manager,rosangela ketz
4652,name,theordore zhaoqian
4652,surname,devroye
4652,birthyear,1991
4652,birthplace,lexington
4652,position,defender
4652,team,the new saints f.c.
4652,city,arlington
4652,stadium,parc des princes
4652,season,2012
4652,manager,mayan tautenhahn
4653,name,luitpold avra
4653,surname,guyton
4653,birthyear,1981
4653,birthplace,des
4653,position,goalkeeper
4653,team,valencia cf
4653,city,montevideo
4653,stadium,constant vanden stock stadium
4653,season,2011
4653,manager,veit luks
4654,name,klaus nicu
4654,surname,strevell
4654,birthyear,1979
4654,birthplace,roanoke
4654,position,forward
4654,team,valencia cf
4654,city,montevideo
4654,stadium,constant vanden stock stadium
4654,season,2011
4654,manager,vagan smallwood
4655,name,karan spyridon
4655,surname,heiserman
4655,birthyear,1986
4655,birthplace,vancouver
4655,position,defender
4655,team,fc bayern munich
4655,city,seattle
4655,stadium,san siro stadium
4655,season,2015
4655,manager,atsufumi comparetto
4656,name,daisy ryotaro
4656,surname,felciano
4656,birthyear,1976
4656,birthplace,milan
4656,position,midfield
4656,team,royal antwerp f.c.
4656,city,london
4656,stadium,santiago bernabeu stadium
4656,season,2011
4656,manager,rashi papadourakis
4657,name,wonhee chrysantos
4657,surname,cremilleux
4657,birthyear,1981
4657,birthplace,melbourne
4657,position,defender
4657,team,new york red bulls
4657,city,brasilia
4657,stadium,san siro stadium
4657,season,2011
4657,manager,atsuyuki jayaprakash
4658,name,huajun haijo
4658,surname,zajak
4658,birthyear,1982
4658,birthplace,conakry
4658,position,midfield
4658,team,the new saints f.c.
4658,city,arlington
4658,stadium,parc des princes
4658,season,2014
4658,manager,robbert flach
4659,name,attila adelheit
4659,surname,ebbinghaus
4659,birthyear,1983
4659,birthplace,manchester
4659,position,forward
4659,team,the new saints f.c.
4659,city,london
4659,stadium,santiago bernabeu stadium
4659,season,2012
4659,manager,mayan tautenhahn
4660,name,huajun haijo
4660,surname,zajak
4660,birthyear,1982
4660,birthplace,conakry
4660,position,midfield
4660,team,the new saints f.c.
4660,city,arlington
4660,stadium,parc des princes
4660,season,2014
4660,manager,robbert flach
4661,name,lundy bharathi
4661,surname,remp
4661,birthyear,1979
4661,birthplace,elko
4661,position,forward
4661,team,west ham united f.c.
4661,city,solna
4661,stadium,balaidos
4661,season,2011
4661,manager,jiangling micheaux
4662,name,luitpold avra
4662,surname,guyton
4662,birthyear,1981
4662,birthplace,des
4662,position,goalkeeper
4662,team,valencia cf
4662,city,montevideo
4662,stadium,constant vanden stock stadium
4662,season,2011
4662,manager,veit luks
4663,name,roger kazi
4663,surname,kraetzl
4663,birthyear,1990
4663,birthplace,macon
4663,position,midfield
4663,team,sport club internacional
4663,city,montreal
4663,stadium,king power stadium
4663,season,2011
4663,manager,berardo gerber
4664,name,errol cetin
4664,surname,fabrizio
4664,birthyear,1978
4664,birthplace,shreveport
4664,position,goalkeeper
4664,team,lille osc
4664,city,munich
4664,stadium,allianz arena olympic stadium munich
4664,season,2010
4664,manager,robert lally
4665,name,guardian yongjoon
4665,surname,pierro
4665,birthyear,1994
4665,birthplace,chattanooga
4665,position,midfield
4665,team,aik solna
4665,city,mexico city
4665,stadium,vicente calderon stadium
4665,season,2010
4665,manager,shigetomo abbas
4666,name,hideaki sava
4666,surname,burtschick
4666,birthyear,1988
4666,birthplace,guatemala
4666,position,midfield
4666,team,sport club internacional
4666,city,montreal
4666,stadium,king power stadium
4666,season,2013
4666,manager,soung alt
4667,name,lorraine hussein
4667,surname,sokolin
4667,birthyear,1993
4667,birthplace,idaho
4667,position,defender
4667,team,royal antwerp f.c.
4667,city,london
4667,stadium,santiago bernabeu stadium
4667,season,2011
4667,manager,rashi papadourakis
4668,name,nili reese
4668,surname,kopanas
4668,birthyear,1975
4668,birthplace,augusta
4668,position,goalkeeper
4668,team,fc anzhi makhachkala
4668,city,tokyo
4668,stadium,bmo field
4668,season,2013
4668,manager,robert lally
4669,name,hideaki sava
4669,surname,burtschick
4669,birthyear,1988
4669,birthplace,guatemala
4669,position,midfield
4669,team,sport club internacional
4669,city,montreal
4669,stadium,king power stadium
4669,season,2013
4669,manager,soung alt
4670,name,elham roy
4670,surname,kupper
4670,birthyear,1997
4670,birthplace,toledo
4670,position,midfield
4670,team,fc bayern munich
4670,city,seattle
4670,stadium,san siro stadium
4670,season,2015
4670,manager,atsufumi comparetto
4671,name,hideaki sava
4671,surname,burtschick
4671,birthyear,1988
4671,birthplace,guatemala
4671,position,midfield
4671,team,sport club internacional
4671,city,montreal
4671,stadium,king power stadium
4671,season,2013
4671,manager,soung alt
4672,name,yili junjie
4672,surname,walrath
4672,birthyear,1988
4672,birthplace,beaumont
4672,position,midfield
4672,team,the new saints f.c.
4672,city,arlington
4672,stadium,parc des princes
4672,season,2014
4672,manager,robbert flach
4673,name,asis sinisa
4673,surname,hennebert
4673,birthyear,1986
4673,birthplace,elko
4673,position,midfield
4673,team,juventus
4673,city,salvador
4673,stadium,bmo field
4673,season,2010
4673,manager,masum kasprzak
4674,name,martii mischa
4674,surname,matyska
4674,birthyear,1978
4674,birthplace,pasco
4674,position,forward
4674,team,wolverhampton wanderers football club
4674,city,dortmund
4674,stadium,stadio san paolo
4674,season,2013
4674,manager,sigenobu bodagala
4675,name,giuliano nobuhiko
4675,surname,roeseler
4675,birthyear,1994
4675,birthplace,st
4675,position,forward
4675,team,fc spartak moscow
4675,city,istanbul
4675,stadium,jan breydel stadium
4675,season,2012
4675,manager,olavi gurd
4676,name,chitresh harlan
4676,surname,babb
4676,birthyear,1991
4676,birthplace,copenhagen
4676,position,defender
4676,team,fc nordsjelland
4676,city,moscow
4676,stadium,estadio da luz
4676,season,2011
4676,manager,cees gunal
4677,name,magne chihping
4677,surname,jungst
4677,birthyear,1990
4677,birthplace,durban
4677,position,midfield
4677,team,juventus
4677,city,salvador
4677,stadium,bmo field
4677,season,2010
4677,manager,masum kasprzak
4678,name,judy brant
4678,surname,prenel
4678,birthyear,1978
4678,birthplace,worcester
4678,position,goalkeeper
4678,team,vfl wolfsburg
4678,city,solna
4678,stadium,allianz arena olympic stadium munich
4678,season,2011
4678,manager,atsufumi comparetto
4679,name,daisy ryotaro
4679,surname,felciano
4679,birthyear,1976
4679,birthplace,milan
4679,position,midfield
4679,team,valencia cf
4679,city,montevideo
4679,stadium,constant vanden stock stadium
4679,season,2011
4679,manager,veit luks
4680,name,felipe gaetano
4680,surname,nurmeev
4680,birthyear,1994
4680,birthplace,windhoek
4680,position,defender
4680,team,clube de regatas do flamengo
4680,city,rio de janeiro
4680,stadium,stadio olimpico
4680,season,2011
4680,manager,xiaolei ronchette
4681,name,munir sajal
4681,surname,bottreau
4681,birthyear,1982
4681,birthplace,charleston
4681,position,defender
4681,team,valencia cf
4681,city,montevideo
4681,stadium,constant vanden stock stadium
4681,season,2011
4681,manager,veit luks
4682,name,zengping alissa
4682,surname,touretzky
4682,birthyear,1983
4682,birthplace,roanoke
4682,position,goalkeeper
4682,team,tianjin teda f.c.
4682,city,cardiff
4682,stadium,estadio da luz
4682,season,2014
4682,manager,ahsan kliger
4683,name,ramakant elgin
4683,surname,schachter
4683,birthyear,1990
4683,birthplace,sun
4683,position,forward
4683,team,valencia cf
4683,city,montevideo
4683,stadium,constant vanden stock stadium
4683,season,2011
4683,manager,vagan smallwood
4684,name,jim jaak
4684,surname,tchernykh
4684,birthyear,1990
4684,birthplace,toulouse
4684,position,midfield
4684,team,wolverhampton wanderers football club
4684,city,dortmund
4684,stadium,stadio san paolo
4684,season,2013
4684,manager,sigenobu bodagala
4685,name,osmar norton
4685,surname,gove
4685,birthyear,1975
4685,birthplace,paris
4685,position,defender
4685,team,wolverhampton wanderers football club
4685,city,glasgow
4685,stadium,emirates stadium
4685,season,2013
4685,manager,sigenobu bodagala
4686,name,graham kukhamay
4686,surname,mccain
4686,birthyear,1989
4686,birthplace,barcelona
4686,position,midfield
4686,team,s.c. braga
4686,city,gelsenkirchen
4686,stadium,sporting park
4686,season,2013
4686,manager,vagan smallwood
4687,name,masahisa prabhav
4687,surname,blaschek
4687,birthyear,1980
4687,birthplace,indianapolis
4687,position,midfield
4687,team,fc spartak moscow
4687,city,rio de janeiro
4687,stadium,stadio olimpico
4687,season,2012
4687,manager,olavi gurd
4688,name,suphachai tsukasa
4688,surname,neuwirth
4688,birthyear,1993
4688,birthplace,nashville
4688,position,defender
4688,team,fc midtjylland
4688,city,houston
4688,stadium,stade louis ii
4688,season,2011
4688,manager,mattan edelhoff
4689,name,tayloe erven
4689,surname,gewali
4689,birthyear,1980
4689,birthplace,dakar
4689,position,defender
4689,team,seattle sounders
4689,city,dortmund
4689,stadium,stadio san paolo
4689,season,2013
4689,manager,nabih rios
4690,name,giuliano nobuhiko
4690,surname,roeseler
4690,birthyear,1994
4690,birthplace,st
4690,position,forward
4690,team,fc spartak moscow
4690,city,istanbul
4690,stadium,jan breydel stadium
4690,season,2012
4690,manager,olavi gurd
4691,name,yooichi hemant
4691,surname,valette
4691,birthyear,1976
4691,birthplace,amarillo
4691,position,forward
4691,team,montpellier hsc
4691,city,recife
4691,stadium,stade velodrome
4691,season,2013
4691,manager,bernando jesus
4692,name,behcet liu
4692,surname,tomii
4692,birthyear,1991
4692,birthplace,myrtle
4692,position,forward
4692,team,fc midtjylland
4692,city,houston
4692,stadium,stade louis ii
4692,season,2011
4692,manager,mattan edelhoff
4693,name,laird capers
4693,surname,aigrain
4693,birthyear,1990
4693,birthplace,vail
4693,position,defender
4693,team,p.a.o.k fc
4693,city,tokyo
4693,stadium,bmo field
4693,season,2012
4693,manager,xiaomin saoudi
4694,name,sahrah kimon
4694,surname,muluszynski
4694,birthyear,1991
4694,birthplace,gainesville
4694,position,goalkeeper
4694,team,wolverhampton wanderers football club
4694,city,glasgow
4694,stadium,emirates stadium
4694,season,2013
4694,manager,sigenobu bodagala
4695,name,magne chihping
4695,surname,jungst
4695,birthyear,1990
4695,birthplace,durban
4695,position,forward
4695,team,fc anzhi makhachkala
4695,city,tokyo
4695,stadium,bmo field
4695,season,2013
4695,manager,robert lally
4696,name,iko fujio
4696,surname,ducasse
4696,birthyear,1985
4696,birthplace,dothan
4696,position,defender
4696,team,the new saints f.c.
4696,city,arlington
4696,stadium,parc des princes
4696,season,2012
4696,manager,mayan tautenhahn
4697,name,graham kukhamay
4697,surname,mccain
4697,birthyear,1989
4697,birthplace,barcelona
4697,position,midfield
4697,team,seattle sounders
4697,city,dortmund
4697,stadium,stadio san paolo
4697,season,2013
4697,manager,nabih rios
4698,name,jianghai kiyotoshi
4698,surname,kakuta
4698,birthyear,1989
4698,birthplace,puerto
4698,position,midfield
4698,team,a.c. perugia calcio
4698,city,solna
4698,stadium,donbass arena
4698,season,2014
4698,manager,nabih rios
4699,name,hideaki sava
4699,surname,burtschick
4699,birthyear,1988
4699,birthplace,guatemala
4699,position,midfield
4699,team,new york red bulls
4699,city,brasilia
4699,stadium,san siro stadium
4699,season,2011
4699,manager,atsuyuki jayaprakash
4700,name,ryoichi ilan
4700,surname,togni
4700,birthyear,1992
4700,birthplace,vienna
4700,position,forward
4700,team,west ham united f.c.
4700,city,solna
4700,stadium,balaidos
4700,season,2013
4700,manager,aiqun levergood
4701,name,otthein naftaly
4701,surname,hogan
4701,birthyear,1976
4701,birthplace,salvador
4701,position,midfield
4701,team,fc dinamo bucuresti
4701,city,hamburg
4701,stadium,amsterdam arena
4701,season,2013
4701,manager,mattan edelhoff
4702,name,osmar norton
4702,surname,gove
4702,birthyear,1975
4702,birthplace,paris
4702,position,defender
4702,team,clube de regatas do flamengo
4702,city,rio de janeiro
4702,stadium,stadio olimpico
4702,season,2011
4702,manager,xiaolei ronchette
4703,name,chengdian brijesh
4703,surname,kavasseri
4703,birthyear,1979
4703,birthplace,ontario
4703,position,midfield
4703,team,acf fiorentina
4703,city,hamburg
4703,stadium,king power stadium
4703,season,2013
4703,manager,suranjan sakurai
4704,name,yasubumi friedemann
4704,surname,nobauer
4704,birthyear,1984
4704,birthplace,louisville
4704,position,midfield
4704,team,juventus
4704,city,salvador
4704,stadium,bmo field
4704,season,2010
4704,manager,masum kasprzak
4705,name,yoshitomi thoshiaki
4705,surname,vafaie
4705,birthyear,1987
4705,birthplace,tampa
4705,position,forward
4705,team,valencia cf
4705,city,london
4705,stadium,santiago bernabeu stadium
4705,season,2011
4705,manager,vagan smallwood
4706,name,renganathan sihai
4706,surname,godo
4706,birthyear,1989
4706,birthplace,baton
4706,position,goalkeeper
4706,team,the new saints f.c.
4706,city,arlington
4706,stadium,parc des princes
4706,season,2012
4706,manager,mayan tautenhahn
4707,name,sangjin martin
4707,surname,sezan
4707,birthyear,1985
4707,birthplace,lisbon
4707,position,defender
4707,team,clube de regatas do flamengo
4707,city,rio de janeiro
4707,stadium,stadio olimpico
4707,season,2013
4707,manager,jeremy cantu
4708,name,anke ute
4708,surname,weener
4708,birthyear,1995
4708,birthplace,kiev
4708,position,defender
4708,team,west ham united f.c.
4708,city,solna
4708,stadium,balaidos
4708,season,2013
4708,manager,aiqun levergood
4709,name,kazumiti pin
4709,surname,ziavras
4709,birthyear,1980
4709,birthplace,orange
4709,position,defender
4709,team,new york red bulls
4709,city,brasilia
4709,stadium,san siro stadium
4709,season,2011
4709,manager,atsuyuki jayaprakash
4710,name,zengping alissa
4710,surname,touretzky
4710,birthyear,1983
4710,birthplace,roanoke
4710,position,goalkeeper
4710,team,tianjin teda f.c.
4710,city,cardiff
4710,stadium,estadio da luz
4710,season,2014
4710,manager,ahsan kliger
4711,name,jeroen yiyun
4711,surname,henriksson
4711,birthyear,1981
4711,birthplace,tri
4711,position,midfield
4711,team,juventus
4711,city,salvador
4711,stadium,bmo field
4711,season,2010
4711,manager,masum kasprzak
4712,name,slawomir wanli
4712,surname,bertsekas
4712,birthyear,1996
4712,birthplace,valdosta
4712,position,forward
4712,team,a.c. perugia calcio
4712,city,solna
4712,stadium,donbass arena
4712,season,2014
4712,manager,nabih rios
4713,name,surjatini joohack
4713,surname,spehner
4713,birthyear,1978
4713,birthplace,new
4713,position,midfield
4713,team,borussia monchengladbach
4713,city,cardiff
4713,stadium,st james  park
4713,season,2012
4713,manager,jeremy cantu
4714,name,giuliano nobuhiko
4714,surname,roeseler
4714,birthyear,1994
4714,birthplace,st
4714,position,forward
4714,team,p.a.o.k fc
4714,city,brasilia
4714,stadium,king power stadium
4714,season,2012
4714,manager,kazuhiko claybrook
4715,name,yerucham yunming
4715,surname,berrebi
4715,birthyear,1990
4715,birthplace,dallas
4715,position,defender
4715,team,wolverhampton wanderers football club
4715,city,glasgow
4715,stadium,emirates stadium
4715,season,2012
4715,manager,zhouhui rubio
4716,name,horace gunnvald
4716,surname,danneberg
4716,birthyear,1993
4716,birthplace,guatemala
4716,position,goalkeeper
4716,team,s.c. braga
4716,city,gelsenkirchen
4716,stadium,sporting park
4716,season,2014
4716,manager,bernando jesus
4717,name,toshiro ryouichi
4717,surname,nekvinda
4717,birthyear,1976
4717,birthplace,great
4717,position,midfield
4717,team,fc midtjylland
4717,city,houston
4717,stadium,stade louis ii
4717,season,2011
4717,manager,mattan edelhoff
4718,name,mazin emeka
4718,surname,milicia
4718,birthyear,1989
4718,birthplace,new
4718,position,midfield
4718,team,west ham united f.c.
4718,city,solna
4718,stadium,balaidos
4718,season,2011
4718,manager,jiangling micheaux
4719,name,corentin luping
4719,surname,gevinti
4719,birthyear,1979
4719,birthplace,amarillo
4719,position,forward
4719,team,acf fiorentina
4719,city,hamburg
4719,stadium,king power stadium
4719,season,2014
4719,manager,aiqun levergood
4720,name,basem noemie
4720,surname,ashish
4720,birthyear,1997
4720,birthplace,windhoek
4720,position,midfield
4720,team,acf fiorentina
4720,city,hamburg
4720,stadium,estadio da luz
4720,season,2012
4720,manager,atsuyuki jayaprakash
4721,name,abhaya win
4721,surname,senator
4721,birthyear,1978
4721,birthplace,el
4721,position,forward
4721,team,p.a.o.k fc
4721,city,brasilia
4721,stadium,king power stadium
4721,season,2012
4721,manager,xiaomin saoudi
4722,name,cherri toshiaki
4722,surname,musselman
4722,birthyear,1984
4722,birthplace,valdosta
4722,position,midfield
4722,team,tianjin teda f.c.
4722,city,cardiff
4722,stadium,estadio da luz
4722,season,2014
4722,manager,ahsan kliger
4723,name,christopher stamos
4723,surname,munster
4723,birthyear,1993
4723,birthplace,berlin
4723,position,defender
4723,team,boavista f.c.
4723,city,naples
4723,stadium,veltins-arena
4723,season,2013
4723,manager,srikanth chimia
4724,name,elie mart
4724,surname,otillio
4724,birthyear,1982
4724,birthplace,zihuatenejo
4724,position,defender
4724,team,fc bayern munich
4724,city,seattle
4724,stadium,san siro stadium
4724,season,2015
4724,manager,atsufumi comparetto
4725,name,guardian yongjoon
4725,surname,pierro
4725,birthyear,1994
4725,birthplace,chattanooga
4725,position,midfield
4725,team,aik solna
4725,city,mexico city
4725,stadium,vicente calderon stadium
4725,season,2010
4725,manager,shigetomo abbas
4726,name,gesine tilmann
4726,surname,cagman
4726,birthyear,1996
4726,birthplace,corpus
4726,position,defender
4726,team,toronto fc
4726,city,stuttgart
4726,stadium,camp nou
4726,season,2014
4726,manager,kazuhiko claybrook
4727,name,izak monte
4727,surname,mattison
4727,birthyear,1992
4727,birthplace,budapest
4727,position,midfield
4727,team,fc kaiserslautern
4727,city,munich
4727,stadium,stadio olimpico
4727,season,2012
4727,manager,atsufumi comparetto
4728,name,dallas chongkye
4728,surname,timkovsky
4728,birthyear,1988
4728,birthplace,panama
4728,position,forward
4728,team,wolverhampton wanderers football club
4728,city,glasgow
4728,stadium,emirates stadium
4728,season,2012
4728,manager,zhouhui rubio
4729,name,tatuo bongki
4729,surname,scofield
4729,birthyear,1992
4729,birthplace,birmingham
4729,position,forward
4729,team,fc bayern munich
4729,city,seattle
4729,stadium,san siro stadium
4729,season,2014
4729,manager,shigetomo abbas
4730,name,karan spyridon
4730,surname,heiserman
4730,birthyear,1986
4730,birthplace,vancouver
4730,position,goalkeeper
4730,team,valencia cf
4730,city,stuttgart
4730,stadium,camp nou
4730,season,2011
4730,manager,veit luks
4731,name,setsuo gay
4731,surname,preas
4731,birthyear,1980
4731,birthplace,south
4731,position,goalkeeper
4731,team,west ham united f.c.
4731,city,solna
4731,stadium,balaidos
4731,season,2011
4731,manager,jiangling micheaux
4732,name,bienvenido hussein
4732,surname,benaini
4732,birthyear,1992
4732,birthplace,washington
4732,position,midfield
4732,team,fc bayern munich
4732,city,seattle
4732,stadium,san siro stadium
4732,season,2015
4732,manager,atsufumi comparetto
4733,name,jianlin guanghui
4733,surname,rudstrom
4733,birthyear,1979
4733,birthplace,des
4733,position,forward
4733,team,a.c. perugia calcio
4733,city,solna
4733,stadium,donbass arena
4733,season,2014
4733,manager,nabih rios
4734,name,elenora noriyuki
4734,surname,gawlick
4734,birthyear,1988
4734,birthplace,orange
4734,position,goalkeeper
4734,team,aik solna
4734,city,mexico city
4734,stadium,vicente calderon stadium
4734,season,2010
4734,manager,shigetomo abbas
4735,name,jinsei ranjeev
4735,surname,blix
4735,birthyear,1983
4735,birthplace,cozumel
4735,position,midfield
4735,team,wolverhampton wanderers football club
